 txt, src_id, type_id, weight, tgt_id, value_id, desc, source parent_id, source type_id, source origin_nm, source name, source id, source path type_id, source path id, source path nm, target parent_id, target type_id, target origin_nm, target name, target id, target path type_id, target path id, target path nm
,12919668,11,0.99,12919641,,,12919651,1706,qlik_test1,EMP,12919668,,,,12919639,151,qlik_test1,salary,12919641,,,
,12919665,11,0.95,12919666,12919651,,12919643,152,qlik_test1,LOAD0/8,12919665,151,12919643,"LOAD COMM,",,,,,,,,
,12919665,11,0.95,12919666,12919651,,12919643,152,qlik_test1,LOAD0/8,12919665,1703,12919658,DSN=ODBC;DSN=ORACLE;DBQ=DESKTOP-OISORCF,,,,,,,,
,12919665,11,0.95,12919666,12919651,,12919643,152,qlik_test1,LOAD0/8,12919665,1702,12919651,employee_details.qvw,,,,,,,,
,12919665,11,0.95,12919666,12919651,,12919643,152,qlik_test1,LOAD0/8,12919665,1701,12919656,QVSERVER,,,,,,,,
,12919665,11,0.95,12919666,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/8,12919665,,,,12919641,152,qlik_test1,salary,12919666,151,12919641,salary
,12919665,11,0.95,12919666,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/8,12919665,,,,12919641,152,qlik_test1,salary,12919666,1710,12919639,salary
,12919665,11,0.95,12919666,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/8,12919665,,,,12919641,152,qlik_test1,salary,12919666,1702,12919651,employee_details.qvw
,12919665,11,0.95,12919666,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/8,12919665,,,,12919641,152,qlik_test1,salary,12919666,1701,12919656,QVSERVER
,12919665,11,0.95,12919666,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/8,12919665,,,,12919641,152,qlik_test1,salary,12919666,,,
,12919672,11,0.95,12919670,12919656,,12919651,1707,qlik_test1,COMM,12919672,1702,12919651,employee_details.qvw,,,,,,,,
,12919672,11,0.95,12919670,12919656,,12919651,1707,qlik_test1,COMM,12919672,1701,12919656,QVSERVER,,,,,,,,
,12919672,11,0.95,12919670,12919656,"0,12919641",12919651,1707,qlik_test1,COMM,12919672,,,,12919641,152,qlik_test1,COMM,12919670,151,12919641,salary
,12919672,11,0.95,12919670,12919656,"0,12919641",12919651,1707,qlik_test1,COMM,12919672,,,,12919641,152,qlik_test1,COMM,12919670,1710,12919639,salary
,12919672,11,0.95,12919670,12919656,"0,12919641",12919651,1707,qlik_test1,COMM,12919672,,,,12919641,152,qlik_test1,COMM,12919670,1702,12919651,employee_details.qvw
,12919672,11,0.95,12919670,12919656,"0,12919641",12919651,1707,qlik_test1,COMM,12919672,,,,12919641,152,qlik_test1,COMM,12919670,1701,12919656,QVSERVER
,12919672,11,0.95,12919670,12919656,"0,12919641",12919651,1707,qlik_test1,COMM,12919672,,,,12919641,152,qlik_test1,COMM,12919670,,,
,12919649,11,0.95,12919670,12919651,,12919643,152,qlik_test1,LOAD0/1,12919649,151,12919643,"LOAD COMM,",,,,,,,,
,12919649,11,0.95,12919670,12919651,,12919643,152,qlik_test1,LOAD0/1,12919649,1703,12919658,DSN=ODBC;DSN=ORACLE;DBQ=DESKTOP-OISORCF,,,,,,,,
,12919649,11,0.95,12919670,12919651,,12919643,152,qlik_test1,LOAD0/1,12919649,1702,12919651,employee_details.qvw,,,,,,,,
,12919649,11,0.95,12919670,12919651,,12919643,152,qlik_test1,LOAD0/1,12919649,1701,12919656,QVSERVER,,,,,,,,
,12919649,11,0.95,12919670,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/1,12919649,,,,12919641,152,qlik_test1,COMM,12919670,151,12919641,salary
,12919649,11,0.95,12919670,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/1,12919649,,,,12919641,152,qlik_test1,COMM,12919670,1710,12919639,salary
,12919649,11,0.95,12919670,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/1,12919649,,,,12919641,152,qlik_test1,COMM,12919670,1702,12919651,employee_details.qvw
,12919649,11,0.95,12919670,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/1,12919649,,,,12919641,152,qlik_test1,COMM,12919670,1701,12919656,QVSERVER
,12919649,11,0.95,12919670,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/1,12919649,,,,12919641,152,qlik_test1,COMM,12919670,,,
,12919653,11,0.95,12919657,12919656,,12919651,1707,qlik_test1,DEPTNO,12919653,1702,12919651,employee_details.qvw,,,,,,,,
,12919653,11,0.95,12919657,12919656,,12919651,1707,qlik_test1,DEPTNO,12919653,1701,12919656,QVSERVER,,,,,,,,
,12919653,11,0.95,12919657,12919656,"0,12919641",12919651,1707,qlik_test1,DEPTNO,12919653,,,,12919641,152,qlik_test1,DEPTNO,12919657,151,12919641,salary
,12919653,11,0.95,12919657,12919656,"0,12919641",12919651,1707,qlik_test1,DEPTNO,12919653,,,,12919641,152,qlik_test1,DEPTNO,12919657,1710,12919639,salary
,12919653,11,0.95,12919657,12919656,"0,12919641",12919651,1707,qlik_test1,DEPTNO,12919653,,,,12919641,152,qlik_test1,DEPTNO,12919657,1702,12919651,employee_details.qvw
,12919653,11,0.95,12919657,12919656,"0,12919641",12919651,1707,qlik_test1,DEPTNO,12919653,,,,12919641,152,qlik_test1,DEPTNO,12919657,1701,12919656,QVSERVER
,12919653,11,0.95,12919657,12919656,"0,12919641",12919651,1707,qlik_test1,DEPTNO,12919653,,,,12919641,152,qlik_test1,DEPTNO,12919657,,,
,12919671,11,0.95,12919657,12919651,,12919643,152,qlik_test1,LOAD0/2,12919671,151,12919643,"LOAD COMM,",,,,,,,,
,12919671,11,0.95,12919657,12919651,,12919643,152,qlik_test1,LOAD0/2,12919671,1703,12919658,DSN=ODBC;DSN=ORACLE;DBQ=DESKTOP-OISORCF,,,,,,,,
,12919671,11,0.95,12919657,12919651,,12919643,152,qlik_test1,LOAD0/2,12919671,1702,12919651,employee_details.qvw,,,,,,,,
,12919671,11,0.95,12919657,12919651,,12919643,152,qlik_test1,LOAD0/2,12919671,1701,12919656,QVSERVER,,,,,,,,
,12919671,11,0.95,12919657,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/2,12919671,,,,12919641,152,qlik_test1,DEPTNO,12919657,151,12919641,salary
,12919671,11,0.95,12919657,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/2,12919671,,,,12919641,152,qlik_test1,DEPTNO,12919657,1710,12919639,salary
,12919671,11,0.95,12919657,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/2,12919671,,,,12919641,152,qlik_test1,DEPTNO,12919657,1702,12919651,employee_details.qvw
,12919671,11,0.95,12919657,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/2,12919671,,,,12919641,152,qlik_test1,DEPTNO,12919657,1701,12919656,QVSERVER
,12919671,11,0.95,12919657,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/2,12919671,,,,12919641,152,qlik_test1,DEPTNO,12919657,,,
,12919644,11,0.95,12919638,12919656,,12919651,1707,qlik_test1,EMPNO,12919644,1702,12919651,employee_details.qvw,,,,,,,,
,12919644,11,0.95,12919638,12919656,,12919651,1707,qlik_test1,EMPNO,12919644,1701,12919656,QVSERVER,,,,,,,,
,12919644,11,0.95,12919638,12919656,"0,12919641",12919651,1707,qlik_test1,EMPNO,12919644,,,,12919641,152,qlik_test1,EMPNO,12919638,151,12919641,salary
,12919644,11,0.95,12919638,12919656,"0,12919641",12919651,1707,qlik_test1,EMPNO,12919644,,,,12919641,152,qlik_test1,EMPNO,12919638,1710,12919639,salary
,12919644,11,0.95,12919638,12919656,"0,12919641",12919651,1707,qlik_test1,EMPNO,12919644,,,,12919641,152,qlik_test1,EMPNO,12919638,1702,12919651,employee_details.qvw
,12919644,11,0.95,12919638,12919656,"0,12919641",12919651,1707,qlik_test1,EMPNO,12919644,,,,12919641,152,qlik_test1,EMPNO,12919638,1701,12919656,QVSERVER
,12919644,11,0.95,12919638,12919656,"0,12919641",12919651,1707,qlik_test1,EMPNO,12919644,,,,12919641,152,qlik_test1,EMPNO,12919638,,,
,12919660,11,0.95,12919638,12919651,,12919643,152,qlik_test1,LOAD0/3,12919660,151,12919643,"LOAD COMM,",,,,,,,,
,12919660,11,0.95,12919638,12919651,,12919643,152,qlik_test1,LOAD0/3,12919660,1703,12919658,DSN=ODBC;DSN=ORACLE;DBQ=DESKTOP-OISORCF,,,,,,,,
,12919660,11,0.95,12919638,12919651,,12919643,152,qlik_test1,LOAD0/3,12919660,1702,12919651,employee_details.qvw,,,,,,,,
,12919660,11,0.95,12919638,12919651,,12919643,152,qlik_test1,LOAD0/3,12919660,1701,12919656,QVSERVER,,,,,,,,
,12919660,11,0.95,12919638,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/3,12919660,,,,12919641,152,qlik_test1,EMPNO,12919638,151,12919641,salary
,12919660,11,0.95,12919638,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/3,12919660,,,,12919641,152,qlik_test1,EMPNO,12919638,1710,12919639,salary
,12919660,11,0.95,12919638,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/3,12919660,,,,12919641,152,qlik_test1,EMPNO,12919638,1702,12919651,employee_details.qvw
,12919660,11,0.95,12919638,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/3,12919660,,,,12919641,152,qlik_test1,EMPNO,12919638,1701,12919656,QVSERVER
,12919660,11,0.95,12919638,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/3,12919660,,,,12919641,152,qlik_test1,EMPNO,12919638,,,
,12919637,11,0.95,12919652,12919656,,12919651,1707,qlik_test1,ENAME,12919637,1702,12919651,employee_details.qvw,,,,,,,,
,12919637,11,0.95,12919652,12919656,,12919651,1707,qlik_test1,ENAME,12919637,1701,12919656,QVSERVER,,,,,,,,
,12919637,11,0.95,12919652,12919656,"0,12919641",12919651,1707,qlik_test1,ENAME,12919637,,,,12919641,152,qlik_test1,ENAME,12919652,151,12919641,salary
,12919637,11,0.95,12919652,12919656,"0,12919641",12919651,1707,qlik_test1,ENAME,12919637,,,,12919641,152,qlik_test1,ENAME,12919652,1710,12919639,salary
,12919637,11,0.95,12919652,12919656,"0,12919641",12919651,1707,qlik_test1,ENAME,12919637,,,,12919641,152,qlik_test1,ENAME,12919652,1702,12919651,employee_details.qvw
,12919637,11,0.95,12919652,12919656,"0,12919641",12919651,1707,qlik_test1,ENAME,12919637,,,,12919641,152,qlik_test1,ENAME,12919652,1701,12919656,QVSERVER
,12919637,11,0.95,12919652,12919656,"0,12919641",12919651,1707,qlik_test1,ENAME,12919637,,,,12919641,152,qlik_test1,ENAME,12919652,,,
,12919669,11,0.95,12919652,12919651,,12919643,152,qlik_test1,LOAD0/4,12919669,151,12919643,"LOAD COMM,",,,,,,,,
,12919669,11,0.95,12919652,12919651,,12919643,152,qlik_test1,LOAD0/4,12919669,1703,12919658,DSN=ODBC;DSN=ORACLE;DBQ=DESKTOP-OISORCF,,,,,,,,
,12919669,11,0.95,12919652,12919651,,12919643,152,qlik_test1,LOAD0/4,12919669,1702,12919651,employee_details.qvw,,,,,,,,
,12919669,11,0.95,12919652,12919651,,12919643,152,qlik_test1,LOAD0/4,12919669,1701,12919656,QVSERVER,,,,,,,,
,12919669,11,0.95,12919652,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/4,12919669,,,,12919641,152,qlik_test1,ENAME,12919652,151,12919641,salary
,12919669,11,0.95,12919652,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/4,12919669,,,,12919641,152,qlik_test1,ENAME,12919652,1710,12919639,salary
,12919669,11,0.95,12919652,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/4,12919669,,,,12919641,152,qlik_test1,ENAME,12919652,1702,12919651,employee_details.qvw
,12919669,11,0.95,12919652,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/4,12919669,,,,12919641,152,qlik_test1,ENAME,12919652,1701,12919656,QVSERVER
,12919669,11,0.95,12919652,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/4,12919669,,,,12919641,152,qlik_test1,ENAME,12919652,,,
,12919647,11,0.95,12919674,12919656,,12919651,1707,qlik_test1,HIREDATE,12919647,1702,12919651,employee_details.qvw,,,,,,,,
,12919647,11,0.95,12919674,12919656,,12919651,1707,qlik_test1,HIREDATE,12919647,1701,12919656,QVSERVER,,,,,,,,
,12919647,11,0.95,12919674,12919656,"0,12919641",12919651,1707,qlik_test1,HIREDATE,12919647,,,,12919641,152,qlik_test1,HIREDATE,12919674,151,12919641,salary
,12919647,11,0.95,12919674,12919656,"0,12919641",12919651,1707,qlik_test1,HIREDATE,12919647,,,,12919641,152,qlik_test1,HIREDATE,12919674,1710,12919639,salary
,12919647,11,0.95,12919674,12919656,"0,12919641",12919651,1707,qlik_test1,HIREDATE,12919647,,,,12919641,152,qlik_test1,HIREDATE,12919674,1702,12919651,employee_details.qvw
,12919647,11,0.95,12919674,12919656,"0,12919641",12919651,1707,qlik_test1,HIREDATE,12919647,,,,12919641,152,qlik_test1,HIREDATE,12919674,1701,12919656,QVSERVER
,12919647,11,0.95,12919674,12919656,"0,12919641",12919651,1707,qlik_test1,HIREDATE,12919647,,,,12919641,152,qlik_test1,HIREDATE,12919674,,,
,12919650,11,0.95,12919674,12919651,,12919643,152,qlik_test1,LOAD0/5,12919650,151,12919643,"LOAD COMM,",,,,,,,,
,12919650,11,0.95,12919674,12919651,,12919643,152,qlik_test1,LOAD0/5,12919650,1703,12919658,DSN=ODBC;DSN=ORACLE;DBQ=DESKTOP-OISORCF,,,,,,,,
,12919650,11,0.95,12919674,12919651,,12919643,152,qlik_test1,LOAD0/5,12919650,1702,12919651,employee_details.qvw,,,,,,,,
,12919650,11,0.95,12919674,12919651,,12919643,152,qlik_test1,LOAD0/5,12919650,1701,12919656,QVSERVER,,,,,,,,
,12919650,11,0.95,12919674,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/5,12919650,,,,12919641,152,qlik_test1,HIREDATE,12919674,151,12919641,salary
,12919650,11,0.95,12919674,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/5,12919650,,,,12919641,152,qlik_test1,HIREDATE,12919674,1710,12919639,salary
,12919650,11,0.95,12919674,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/5,12919650,,,,12919641,152,qlik_test1,HIREDATE,12919674,1702,12919651,employee_details.qvw
,12919650,11,0.95,12919674,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/5,12919650,,,,12919641,152,qlik_test1,HIREDATE,12919674,1701,12919656,QVSERVER
,12919650,11,0.95,12919674,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/5,12919650,,,,12919641,152,qlik_test1,HIREDATE,12919674,,,
,12919663,11,0.95,12919676,12919656,,12919651,1707,qlik_test1,JOB,12919663,1702,12919651,employee_details.qvw,,,,,,,,
,12919663,11,0.95,12919676,12919656,,12919651,1707,qlik_test1,JOB,12919663,1701,12919656,QVSERVER,,,,,,,,
,12919663,11,0.95,12919676,12919656,"0,12919641",12919651,1707,qlik_test1,JOB,12919663,,,,12919641,152,qlik_test1,JOB,12919676,151,12919641,salary
,12919663,11,0.95,12919676,12919656,"0,12919641",12919651,1707,qlik_test1,JOB,12919663,,,,12919641,152,qlik_test1,JOB,12919676,1710,12919639,salary
,12919663,11,0.95,12919676,12919656,"0,12919641",12919651,1707,qlik_test1,JOB,12919663,,,,12919641,152,qlik_test1,JOB,12919676,1702,12919651,employee_details.qvw
,12919663,11,0.95,12919676,12919656,"0,12919641",12919651,1707,qlik_test1,JOB,12919663,,,,12919641,152,qlik_test1,JOB,12919676,1701,12919656,QVSERVER
,12919663,11,0.95,12919676,12919656,"0,12919641",12919651,1707,qlik_test1,JOB,12919663,,,,12919641,152,qlik_test1,JOB,12919676,,,
,12919640,11,0.95,12919676,12919651,,12919643,152,qlik_test1,LOAD0/6,12919640,151,12919643,"LOAD COMM,",,,,,,,,
,12919640,11,0.95,12919676,12919651,,12919643,152,qlik_test1,LOAD0/6,12919640,1703,12919658,DSN=ODBC;DSN=ORACLE;DBQ=DESKTOP-OISORCF,,,,,,,,
,12919640,11,0.95,12919676,12919651,,12919643,152,qlik_test1,LOAD0/6,12919640,1702,12919651,employee_details.qvw,,,,,,,,
,12919640,11,0.95,12919676,12919651,,12919643,152,qlik_test1,LOAD0/6,12919640,1701,12919656,QVSERVER,,,,,,,,
,12919640,11,0.95,12919676,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/6,12919640,,,,12919641,152,qlik_test1,JOB,12919676,151,12919641,salary
,12919640,11,0.95,12919676,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/6,12919640,,,,12919641,152,qlik_test1,JOB,12919676,1710,12919639,salary
,12919640,11,0.95,12919676,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/6,12919640,,,,12919641,152,qlik_test1,JOB,12919676,1702,12919651,employee_details.qvw
,12919640,11,0.95,12919676,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/6,12919640,,,,12919641,152,qlik_test1,JOB,12919676,1701,12919656,QVSERVER
,12919640,11,0.95,12919676,12919651,1291964312919640,12919643,152,qlik_test1,LOAD0/6,12919640,,,,12919641,152,qlik_test1,JOB,12919676,,,
,12919648,11,0.95,12919645,12919656,,12919651,1707,qlik_test1,MGR,12919648,1702,12919651,employee_details.qvw,,,,,,,,
,12919648,11,0.95,12919645,12919656,,12919651,1707,qlik_test1,MGR,12919648,1701,12919656,QVSERVER,,,,,,,,
,12919648,11,0.95,12919645,12919656,"0,12919641",12919651,1707,qlik_test1,MGR,12919648,,,,12919641,152,qlik_test1,MGR,12919645,151,12919641,salary
,12919648,11,0.95,12919645,12919656,"0,12919641",12919651,1707,qlik_test1,MGR,12919648,,,,12919641,152,qlik_test1,MGR,12919645,1710,12919639,salary
,12919648,11,0.95,12919645,12919656,"0,12919641",12919651,1707,qlik_test1,MGR,12919648,,,,12919641,152,qlik_test1,MGR,12919645,1702,12919651,employee_details.qvw
,12919648,11,0.95,12919645,12919656,"0,12919641",12919651,1707,qlik_test1,MGR,12919648,,,,12919641,152,qlik_test1,MGR,12919645,1701,12919656,QVSERVER
,12919648,11,0.95,12919645,12919656,"0,12919641",12919651,1707,qlik_test1,MGR,12919648,,,,12919641,152,qlik_test1,MGR,12919645,,,
,12919673,11,0.95,12919645,12919651,,12919643,152,qlik_test1,LOAD0/7,12919673,151,12919643,"LOAD COMM,",,,,,,,,
,12919673,11,0.95,12919645,12919651,,12919643,152,qlik_test1,LOAD0/7,12919673,1703,12919658,DSN=ODBC;DSN=ORACLE;DBQ=DESKTOP-OISORCF,,,,,,,,
,12919673,11,0.95,12919645,12919651,,12919643,152,qlik_test1,LOAD0/7,12919673,1702,12919651,employee_details.qvw,,,,,,,,
